player,message,label,type
Yaroツ#pork,Just Die,negative,text
Yaroツ#pork,Go to the kitchen,negative,text
Yaroツ#pork,Dogshit,negative,text
RAAALD #3685,tanginamo,negative,text
RAAALD #3685,tangina,negative,text
RAAALD #3685,bobo,negative,text
RAAALD #3685,tanga,negative,text
RAAALD #3685,bisakol,negative,text
RAAALD #3685,sana mamatay na (relative) mo,negative,text
RAAALD #3685,maghugas ka na lang ng plato,negative,text
RAAALD #3685,di ka na aangat etc.,negative,text
Vaxi#Vaxi,Noob,negative,text
Vaxi#Vaxi,EZ,positive,text
Puppyz#5531,You are an idiot so fcking noob,negative,text
rakeel #likea,noob,negative,text
rakeel #likea,idiot,negative,text
rakeel #likea,stupid,negative,text
rakeel #likea,and bad aim,negative,text
kaitoch4n#khai,ez,positive,text
kaitoch4n#khai,gg,positive,text
kaitoch4n#khai,bobo,negative,text
Dayangca#2390,"""Ang bobo mo naman""",negative,text
Tap #0000,GGS,positive,text
Tap #0000,NC G,positive,text
Tap #0000,TANGA,negative,text
Tap #0000,BOBO,negative,text
Tap #0000,BULAG,negative,text
Tap #0000,MAMATAY KA NA,negative,text
Tap #0000,CHEATER,negative,text
Tap #0000,HACKER,negative,text
Tap #0000,GH,positive,text
Tap #0000,EZ,positive,text
Tap #0000,WP,positive,text
Kay JV lang po#0629,"""Ang bobo mo",negative,text
Kay JV lang po#0629,quit valo kana,negative,text
Kay JV lang po#0629,"pagbabae dapat dina nagvavalo""",negative,text
DROWHUNTER #2458,bobo,negative,text
DROWHUNTER #2458,tanga,negative,text
DROWHUNTER #2458,bitch,negative,text
DROWHUNTER #2458,fuck you,negative,text
Skyfish,Nice try,negative,text
I hate Reyna#8591,noob,negative,text
I hate Reyna#8591,dump,negative,text
I hate Reyna#8591,sucks,negative,text
I hate Reyna#8591,useless,negative,text
I hate Reyna#8591,ETc,negative,text
Player1#2110,Bb (bobo),negative,text
Player1#2110,nub/diff (noob),negative,text
Markehfi #del,gg,positive,text
Markehfi #del,ggs,positive,text
Markehfi #del,geegees,positive,text
Markehfi #del,padrop,negative,text
Markehfi #del,bobomosage,negative,text
Markehfi #del,ff,negative,text
Markehfi #del,noobteam,negative,text
Markehfi #del,anjinggoblok,negative,text
Markehfi #del,tanginamo,negative,text
Markehfi #del,bobo,negative,text
Markehfi #del,tanga,negative,text
Markehfi #del,nt,positive,text
mangopie#pie,dogshit,negative,text
mangopie#pie,sit,negative,text
mangopie#pie,noob,negative,text
mangopie#pie,ez,positive,text
mangopie#pie,ggez,negative,text
Daga #mouse,Bobo mo,negative,text
Daga #mouse,Useless,negative,text
Daga #mouse,Tanga amp,negative,text
NRX Jae eon#999,idiot,negative,text
NRX Jae eon#999,dumb,negative,text
NRX Jae eon#999,fuck,negative,text
NRX Jae eon#999,stfu,negative,text
NRX Jae eon#999,noobshit,negative,text
NRX Jae eon#999,dogshit,negative,text
NRX Jae eon#999,do you guys have mic,neutral,text
NRX Jae eon#999,hello,negative,text
NRX Jae eon#999,i smurf your elo,negative,text
NRX Jae eon#999,is that your real account,neutral,text
NRX Jae eon#999,useless duelist,negative,text
smithereens #1111,dumb,negative,text
smithereens #1111,fuck you noob,negative,text
smithereens #1111,bobo,negative,text
smithereens #1111,tanga,negative,text
el cucuy#razon,ching chong,negative,text
el cucuy#razon,trash,negative,text
el cucuy#razon,and bobo,negative,text
Hyde #JAAB,bobo,negative,text
Hyde #JAAB,di marurunong,negative,text
Hyde #JAAB,tangna,negative,text
Hyde #JAAB,pag babae kalaro,negative,text
Hyde #JAAB,sure lose,negative,text
Hyde #JAAB,auto derank pag may babae,negative,text
Hyde #JAAB,wtf are you doing bro,negative,text
Hyde #JAAB,fck,negative,text
Sakit mo mahalin#Mayeh,(Ang Bobo mo),negative,text
keshii#zZzzZ,noob,negative,text
keshii#zZzzZ,suck,negative,text
keshii#zZzzZ,bitch,negative,text
keshii#zZzzZ,motherless,negative,text
keshii#zZzzZ,fatherless,negative,text
keshii#zZzzZ,no mother,negative,text
keshii#zZzzZ,sexualising girls etc,negative,text
Risa#6197,bobo,negative,text
Secrettt#shhh,Noob,negative,text
Secrettt#shhh,Bobo,negative,text
Secrettt#shhh,Tanga,negative,text
Secrettt#shhh,Low elo(about rank),negative,text
SCE Nil#0227,noob,negative,text
SCE Nil#0227,trashtalks,negative,text
SCE Nil#0227,cancer,negative,text
VALAR Lucifer #PEPE,Stupid,negative,text
VALAR Lucifer #PEPE,tanga,negative,text
VALAR Lucifer #PEPE,bobo,negative,text
pancake #dgaf,Idiot,negative,text
pancake #dgaf,dumb,negative,text
pancake #dgaf,noob,negative,text
pancake #dgaf,curse words,negative,text
Zoey #0623,noob,negative,text
Zoey #0623,diff's,negative,text
Zoey #0623,dont play valo cause u're a girl,negative,text
Neneng Makulit#tpcal,bobo,negative,text
Neneng Makulit#tpcal,just die (in real life),negative,text
Neneng Makulit#tpcal,trash,negative,text
Neneng Makulit#tpcal,babae kasi,negative,text
Neneng Makulit#tpcal,and slut,negative,text
edwrd #oms,trashtalking,negative,text
edwrd #oms,saying bad words,negative,text
Son#8913,Ez and noob chat,negative,text
MINATOZAKIサナ #Maki,Ez and noobs,negative,text
Lex #20000,Nice throw,negative,text
BaconHart28 #NCT,BOBO,negative,text
Yoshsaturn#1130,Ggez,positive,text
Yoshsaturn#1130,noob,negative,text
Yoshsaturn#1130,loser,negative,text
0,dumb,negative,text
0,Swear words,negative,text
0,bobo,negative,text
My Spinach Puffs #kronk,Bobo,negative,text
My Spinach Puffs #kronk,tanga,negative,text
emjaycee#ASTRO,EZ NOOB,negative,text
emjaycee#ASTRO,BOBO,negative,text
emjaycee#ASTRO,T*ANG*,negative,text
SSES Cyt #J1228,pota,negative,text
SSES Cyt #J1228,bobo,negative,text
Fleur Du Soleil #Asura,noob,negative,text
Fleur Du Soleil #Asura,ez,positive,text
Fleur Du Soleil #Asura,idiot,negative,text
hesoyam#ggez,Noobs,negative,text
hesoyam#ggez,EZ,positive,text
hesoyam#ggez,play better,positive,text
hesoyam#ggez,go back to csgo,negative,text
bitWise#OPRTR,NT,positive,text
bitWise#OPRTR,GG,positive,text
bitWise#OPRTR,EZ,positive,text
bitWise#OPRTR,MB,positive,text
bitWise#OPRTR,****,negative,text
bitWise#OPRTR,TY,positive,text
bitWise#OPRTR,WP,positive,text
bitWise#OPRTR,GGWP,negative,text
0,*brain dead *bobo *tanga *walang alam,negative,text
wifenloof#Desuu,bobo,negative,text
wifenloof#Desuu,afk,negative,text
wifenloof#Desuu,leave na ako,neutral,text
wifenloof#Desuu,AMBB.,negative,text
Apollo #sol,Noob,negative,text
Apollo #sol,the usual curse words and also racism.,negative,text
Di ko tanda ign ko. Mag answer nalang ako hahaha,Covid,negative,text
Di ko tanda ign ko. Mag answer nalang ako hahaha,dog,negative,text
Di ko tanda ign ko. Mag answer nalang ako hahaha,tanga,negative,text
Di ko tanda ign ko. Mag answer nalang ako hahaha,bobo,negative,text
Di ko tanda ign ko. Mag answer nalang ako hahaha,mfs,negative,text
Di ko tanda ign ko. Mag answer nalang ako hahaha,,negative,text
fatee#rowr,nub,negative,text
fatee#rowr,dumb,negative,text
fatee#rowr,tf,negative,text
fatee#rowr,wtf,negative,text
Annastasius#Kath,Tanga,negative,text
Annastasius#Kath,Bobo,negative,text
Annastasius#Kath,Stupid,negative,text
Annastasius#Kath,lowiq,negative,text
Annastasius#Kath,dumb,negative,text
Annastasius#Kath,fuck you,negative,text
B14SED#uWu,You guys fucking suck,negative,text
B14SED#uWu,fucking boosted,negative,text
B14SED#uWu,you don't deserve this rank,negative,text
R3DMATRIX#0609,ez,positive,text
R3DMATRIX#0609,stfu,negative,text
R3DMATRIX#0609,diff,negative,text
ZeroTwo#Kneel,Tanga,negative,text
ZeroTwo#Kneel,Bobo,negative,text
ZeroTwo#Kneel,Wala Kang bilang,negative,text
ZeroTwo#Kneel,Wag kana mag valo,negative,text
Zoe Potato#zoe,?,negative,text
Zoe Potato#zoe,u doin?,negative,text
Zoe Potato#zoe,dumb af,negative,text
Zoe Potato#zoe,ur mom,negative,text
Zoe Potato#zoe,ew,negative,text
Zoe Potato#zoe,stupid,negative,text
Oreo#kbnjl,stupid,negative,text
Oreo#kbnjl,noob,negative,text
Oreo#kbnjl,tanga,negative,text
Oreo#kbnjl,bobo,negative,text
Oreo#kbnjl,fucking girl,negative,text
Phoxsap#2223,Nt,positive,text
Phoxsap#2223,nc,positive,text
Phoxsap#2223,nice,positive,text
Phoxsap#2223,xd,positive,text
tinapangtubol#kobe,nt,positive,text
tinapangtubol#kobe,tanga tanga,negative,text
tinapangtubol#kobe,bobo niyo,negative,text
tinapangtubol#kobe,gg,positive,text
tinapangtubol#kobe,magquit na kayo mga ulol,negative,text
Kuraidu #yAah,Gay,negative,text
Kuraidu #yAah,Piece of shit/Shit,negative,text
Kuraidu #yAah,Bobo/Idiot,negative,text
Kuraidu #yAah,Tanga,negative,text
Kuraidu #yAah,Brain dead,negative,text
Kuraidu #yAah,Ulol,negative,text
Road#0020,Tanga,negative,text
Road#0020,bobo. Anything offensive.,negative,text
Dooby #babi,Stupid,negative,text
Dooby #babi,go do some chores,negative,text
Dooby #babi,bitch,negative,text
SSPH 麗直#715,Fuck,negative,text
SSPH 麗直#715,Shit/Sht,negative,text
SSPH 麗直#715,Noob,negative,text
SSPH 麗直#715,Bobo,negative,text
SSPH 麗直#715,Putangina,negative,text
SSPH 麗直#715,Tangina,negative,text
SSPH 麗直#715,Tanga,negative,text
SSPH 麗直#715,Stupid,negative,text
Shanice#111,Stupid,negative,text
Shanice#111,wtf,negative,text
Skept1c#PNDA,Bobo,negative,text
Skept1c#PNDA,tanga,negative,text
Skept1c#PNDA,weak,negative,text
Skept1c#PNDA,some racist words/discriminating words towards race like filipino dogs,negative,text
yuzwmiski#euge,bobo,negative,text
yuzwmiski#euge,di marunong,negative,text
yuzwmiski#euge,mag-duduelist di naman marunong mag-entry,negative,text
jidi #ritze,sexism,negative,text
I See That Im #ceeg,bobo,negative,text
I See That Im #ceeg,basic,positive,text
I See That Im #ceeg,ez,positive,text
I See That Im #ceeg,tanga,negative,text
AysKreme#MVRA,Nt,positive,text
AysKreme#MVRA,noob,negative,text
AysKreme#MVRA,gg,negative,text
AysKreme#MVRA,wtf,negative,text
RAGING T1TE !vamos,Nt,positive,text
RAGING T1TE !vamos,clutch or gay,negative,text
RAGING T1TE !vamos,ggs,positive,text
RAGING T1TE !vamos,tf that aim bro?,negative,text
RAGING T1TE !vamos,You stupid?,negative,text
RAGING T1TE !vamos,Ez,positive,text
Pikayuls#GEAR,Noob,negative,text
Pikayuls#GEAR,shit,negative,text
Pikayuls#GEAR,dumbass,negative,text
Pikayuls#GEAR,bobo,negative,text
Pikayuls#GEAR,tanga,negative,text
Potato#KIT,Bobo,negative,text
Potato#KIT,Tanga,negative,text
Potato#KIT,slurs,negative,text
Potato#KIT,and even rape jokes.,negative,text
0,pa skin vandal,neutral,text
Sayonara #yssa,"""Bobo mo""",negative,text
Sayonara #yssa,"""tanga""",negative,text
Sayonara #yssa,"""hayop ka""",negative,text
artem1s #LUNA,noob,negative,text
artem1s #LUNA,trash,negative,text
artem1s #LUNA,gagi,negative,text
artem1s #LUNA,toxic,negative,text
artem1s #LUNA,stpd,negative,text
CHOLO #HUSK,Now all player when have a girl teammate the game was good but if all guy in silver elo to plat is so toxic someone say bobo and say tanga and some bad words,negative,text
Lotus#sugar,Bobo,negative,text
Lotus#sugar,tangina,negative,text
Lotus#sugar,fuck,negative,text
Lotus#sugar,idiot,negative,text
Lotus#sugar,tanga,negative,text
Lotus#sugar,racial slurs,negative,text
Lotus#sugar,sexist remarks,negative,text
Lotus#sugar,sexual messages,negative,text
Aiyu#messy,use your blind idiot; noob; iron shit;,negative,text
Erin#Bliss,Tanga,negative,text
Erin#Bliss,Pabuhat (for girls),negative,text
Erin#Bliss,noobs,negative,text
Erin#Bliss,Bobo,negative,text
jotdog#shesh,bobo,negative,text
jotdog#shesh,tanga,negative,text
jotdog#shesh,stupid,negative,text
Diko na po maalala,Stupid,negative,text
Diko na po maalala,fucking shit,negative,text
Diko na po maalala,noob,negative,text
Diko na po maalala,idiot,negative,text
Diko na po maalala,cunt,negative,text
Diko na po maalala,your mom sucks dicks,negative,text
Diko na po maalala,asshole,negative,text
Diko na po maalala,shithead,negative,text
Diko na po maalala,bitch,negative,text
Diko na po maalala,tanginamo,negative,text
Diko na po maalala,bobo,negative,text
Diko na po maalala,gago,negative,text
Wala,Bobo,negative,text
Wala,quit ka na bonak,negative,text
JesusFries #6969,bo,negative,text
JesusFries #6969,bo; pu,negative,text
JesusFries #6969,tang,negative,text
JesusFries #6969,ina mo; and seggsualizing me since I'm a girl,negative,text
La muerte #1412,bobo,negative,text
La muerte #1412,bitch,negative,text
La muerte #1412,fuck you,negative,text
La muerte #1412,dumb,negative,text
guiche#lorum,GG,positive,text
guiche#lorum,nt,positive,text
guiche#lorum,ns,positive,text
guiche#lorum,gh,positive,text
guiche#lorum,sorry,positive,text
guiche#lorum,mb,positive,text
guiche#lorum,bobo,negative,text
guiche#lorum,tanga,negative,text
guiche#lorum,your aim,negative,text
guiche#lorum,stupid,negative,text
ARTS Hoshiko #EXR,gay,negative,text
ARTS Hoshiko #EXR,bobo,negative,text
ARTS Hoshiko #EXR,tanga,negative,text
ARTS Hoshiko #EXR,tangina,negative,text
ARTS Hoshiko #EXR,n word,negative,text
ARTS Hoshiko #EXR,Etc,negative,text
Summer #May,Bobo mo,negative,text
Summer #May,tanga mo,negative,text
Summer #May,gg mga mahihina,negative,text
Summer #May,gg sa kakampi,negative,text
Summer #May,Putangina mo,negative,text
Summer #May,shut the fuck up bitch.,negative,text
MartinDeCello #LCN79,Stfu stupid trash you don't even look like a hard stuck silver more than looking like a iron 1,negative,text
MartinDeCello #LCN79,I'll fuck your mombehind your back,negative,text
sve#10969,dog,negative,text
sve#10969,you suck,negative,text
sve#10969,you are bad,negative,text
sve#10969,quit this game,negative,text
sve#10969,boosted,negative,text
Pupibro シ #PUPI,bobo ka,negative,text
Pupibro シ #PUPI,supot,negative,text
Pupibro シ #PUPI,walang utak,negative,text
Pupibro シ #PUPI,tanga,negative,text
Pupibro シ #PUPI,goodnight mga bobo,negative,text
Pupibro シ #PUPI,wag ka na maglaro,negative,text
Pupibro シ #PUPI,sana di ka na pinanganak,negative,text
Pupibro シ #PUPI,sana pinahid ka na lang sa pader,negative,text
Pupibro シ #PUPI,tangina mo,negative,text
Pupibro シ #PUPI,iyakin ka ba,negative,text
andres#deii,gg,positive,text
Manang Grasiya#1106,bobo,negative,text
Manang Grasiya#1106,ay babae ka pala,positive,text
Manang Grasiya#1106,do you wanna play duo after this game?,positive,text
Manang Grasiya#1106,do you have discord?,neutral,text
Manang Grasiya#1106,can I add u on discord?,neutral,text
nvrgonletudown #cali,vovo,negative,text
nvrgonletudown #cali,tangina mo ang tanga mo,negative,text
nvrgonletudown #cali,sana hindi ka na lang naglaro,negative,text
nvrgonletudown #cali,pabigat ka masyado,negative,text
nvrgonletudown #cali,walang ambag,negative,text
astrielle#keshi,noob,negative,text
astrielle#keshi,stupid,negative,text
ikura desu#bleu,NT,positive,text
ikura desu#bleu,MB,positive,text
Nitch#0828,Bobo,negative,text
Nitch#0828,tanga,negative,text
Nitch#0828,inutil,negative,text
Nitch#0828,tarantado,negative,text
Nitch#0828,P.I. mo,negative,text
dracareese#reese,Ang bobo mo,negative,text
dracareese#reese,What the fuck?!,negative,text
dracareese#reese,Noob,negative,text
YoreL#LeroY,Ez,positive,text
YoreL#LeroY,noob,negative,text
YoreL#LeroY,get good,positive,text
YoreL#LeroY,bobo,negative,text
YoreL#LeroY,too ez,negative,text
YoreL#LeroY,dog,negative,text
YoreL#LeroY,wtf,negative,text
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit,tanginamo,negative,text
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit,nice game,positive,text
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit,nt,positive,text
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit,wp,positive,text
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit,gg(s),positive,text
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit,report (agent/ign),neutral,text
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit,ty.,positive,text
Eurza350,'Ez',positive,text
Luciofix#chase,weak,negative,text
Luciofix#chase,noob,negative,text
Luciofix#chase,bobo,negative,text
Sunsooo#Sloth,Shit____,negative,text
Sunsooo#Sloth,FF,negative,text
Sunsooo#Sloth,No Brain,negative,text
Sunsooo#Sloth,Useless.,negative,text
yoriii#zoom,ez,positive,text
yoriii#zoom,get good,positive,text
yoriii#zoom,aimlab free.,positive,text
Jiro#9373,Bobo mo,negative,text
Jiro#9373,Putangina mo,negative,text
Jiro#9373,and some Bad words that hurts people's feelings,negative,text
TiP#0101,Bobo,negative,text
TiP#0101,tanga,negative,text
TiP#0101,putanginamo,negative,text
Niccolò Paganini#Vrtso,just stop playing,negative,text
Niccolò Paganini#Vrtso,stupid,negative,text
Niccolò Paganini#Vrtso,quit,negative,text
Niccolò Paganini#Vrtso,i'll kill you if we met,negative,text
badtzmaru #gers,'bobo mo talaga' 'wala ka namang kwenta' 'iyotin ko yang nanay mo eh' 'chingchong ka lang!' 'bumalik ka na nga sa kusina,negative,text
badtzmaru #gers,la ka namang ambag',negative,text
Lexgetit #LJC,Nice,positive,text
Lexgetit #LJC,ggs/gg,positive,text
Lexgetit #LJC,bobo,negative,text
Lexgetit #LJC,report,neutral,text
Lexgetit #LJC,afk,negative,text
Lexgetit #LJC,censored words such as curse words,negative,text
#POGI,wtf,negative,text
GodJihyo#1015,Tanga and Bobo is the most common word I read,negative,text
#POGI,PUTANG INA MO,negative,text
#POGI,BOTFRAG,negative,text
zAki #Aein,bobo,negative,text
zAki #Aein,mahina,negative,text
zAki #Aein,gg,positive,text
zAki #Aein,trash,negative,text
CRZY Sundae #Sweet,goblok,negative,text
CRZY Sundae #Sweet,bobo,negative,text
CRZY Sundae #Sweet,tanga,negative,text
CRZY Sundae #Sweet,tarantado,negative,text
CRZY Sundae #Sweet,mangmang,negative,text
